fouls,corners,crosses,touches,tackles,interceptions,aerials_won,clearances,offsides,goal_kicks,throw_ins,long_balls,score,team,match_id,result,stadium,state,UF,matchweek,date,time,assists_sum_defense,penalty_kicks_made_sum_defense,penalty_kicks_attempted_sum_defense,shots_sum_defense,shots_on_target_sum_defense,yellow_cards_sum_defense,red_cards_sum_defense,fouls_commited_sum_defense,fouls_drawn_sum_defense,offsides_sum_defense,crosses_sum_defense,tackles_on_sum_defense,interceptions_sum_defense,own_goals_sum_defense,penalty_kicks_won_sum_defense,penalty_kicks_conceded_sum_defense,assists_mean_defense,penalty_kicks_made_mean_defense,penalty_kicks_attempted_mean_defense,shots_mean_defense,shots_on_target_mean_defense,yellow_cards_mean_defense,red_cards_mean_defense,fouls_commited_mean_defense,fouls_drawn_mean_defense,offsides_mean_defense,crosses_mean_defense,tackles_on_mean_defense,interceptions_mean_defense,own_goals_mean_defense,penalty_kicks_won_mean_defense,penalty_kicks_conceded_mean_defense,assists_sum_mid,penalty_kicks_made_sum_mid,penalty_kicks_attempted_sum_mid,shots_sum_mid,shots_on_target_sum_mid,yellow_cards_sum_mid,red_cards_sum_mid,fouls_commited_sum_mid,fouls_drawn_sum_mid,offsides_sum_mid,crosses_sum_mid,tackles_on_sum_mid,interceptions_sum_mid,own_goals_sum_mid,penalty_kicks_won_sum_mid,penalty_kicks_conceded_sum_mid,assists_mean_mid,penalty_kicks_made_mean_mid,penalty_kicks_attempted_mean_mid,shots_mean_mid,shots_on_target_mean_mid,yellow_cards_mean_mid,red_cards_mean_mid,fouls_commited_mean_mid,fouls_drawn_mean_mid,offsides_mean_mid,crosses_mean_mid,tackles_on_mean_mid,interceptions_mean_mid,own_goals_mean_mid,penalty_kicks_won_mean_mid,penalty_kicks_conceded_mean_mid,assists_sum_attack,penalty_kicks_made_sum_attack,penalty_kicks_attempted_sum_attack,shots_sum_attack,shots_on_target_sum_attack,yellow_cards_sum_attack,red_cards_sum_attack,fouls_commited_sum_attack,fouls_drawn_sum_attack,offsides_sum_attack,crosses_sum_attack,tackles_on_sum_attack,interceptions_sum_attack,own_goals_sum_attack,penalty_kicks_won_sum_attack,penalty_kicks_conceded_sum_attack,assists_mean_attack,penalty_kicks_made_mean_attack,penalty_kicks_attempted_mean_attack,shots_mean_attack,shots_on_target_mean_attack,yellow_cards_mean_attack,red_cards_mean_attack,fouls_commited_mean_attack,fouls_drawn_mean_attack,offsides_mean_attack,crosses_mean_attack,tackles_on_mean_attack,interceptions_mean_attack,own_goals_mean_attack,penalty_kicks_won_mean_attack,penalty_kicks_conceded_mean_attack
12.0,6.0,22.0,640,14.0,9.0,12.0,21.0,3.0,5.0,23.0,61.0,0,Coritiba,85,L,Estádio Joaquim Américo Guimarães,Curitiba,PR,10,2020-09-12,16:30,0,0,0,0,0,0,0,1,6,0,12,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,0.0,2.4,0.4,1.0,0.0,,,0,0,0,5,1,0,0,8,11,4,10,6,4,0,0.0,0.0,0.0,0.0,0.0,0.625,0.125,0.0,0.0,1.0,1.375,0.5,1.25,0.75,0.5,0.0,,,0,0,0,0,0,2,1,3,5,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,2.5,0.0,0.5,0.5,0.0,0.0,,
18.0,5.0,19.0,577,18.0,8.0,13.0,10.0,1.0,5.0,18.0,66.0,2,Santos,86,D,Estádio Urbano Caldeira,Santos,SP,10,2020-09-12,19:00,0,0,0,2,2,1,0,5,3,0,5,4,5,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.5,0.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,,,1,0,0,7,2,2,0,11,9,0,12,8,3,0,0.0,0.0,0.16666666666666666,0.0,0.0,1.1666666666666667,0.3333333333333333,0.3333333333333333,0.0,1.8333333333333333,1.5,0.0,2.0,1.3333333333333333,0.5,0.0,,,0,0,0,1,1,0,0,2,7,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,3.5,0.5,1.0,0.5,0.0,0.0,,
20.0,2.0,14.0,507,13.0,14.0,13.0,20.0,3.0,9.0,18.0,58.0,2,São Paulo,86,D,Estádio Urbano Caldeira,Santos,SP,10,2020-09-12,19:00,1,0,0,5,2,1,0,10,1,0,11,7,11,0,0.0,0.0,0.25,0.0,0.0,1.25,0.5,0.25,0.0,2.5,0.25,0.0,2.75,1.75,2.75,0.0,,,0,0,0,2,1,1,0,8,11,0,3,1,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,1.6,2.2,0.0,0.6,0.2,0.4,0.0,,,0,0,0,5,3,0,0,3,5,3,0,2,1,0,0.0,0.0,0.0,0.0,0.0,1.25,0.75,0.0,0.0,0.75,1.25,0.75,0.0,0.5,0.25,0.0,,
11.0,6.0,23.0,694,13.0,8.0,12.0,11.0,2.0,2.0,17.0,24.0,1,Grêmio,87,D,Arena do Grêmio,Porto Alegre,,10,2020-09-13,16:00,0,0,0,3,1,0,0,1,4,1,8,6,6,0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.25,1.0,0.25,2.0,1.5,1.5,0.0,,,0,0,0,10,2,1,1,9,4,0,15,5,2,0,0.0,0.0,0.0,0.0,0.0,1.25,0.25,0.125,0.125,1.125,0.5,0.0,1.875,0.625,0.25,0.0,,,0,1,1,1,1,0,0,2,3,1,0,1,0,0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.5,0.5,0.0,0.5,0.0,0.0,,
13.0,2.0,9.0,569,18.0,7.0,13.0,35.0,0.0,9.0,10.0,47.0,1,Fortaleza,87,D,Arena do Grêmio,Porto Alegre,,10,2020-09-13,16:00,0,0,0,0,0,0,1,4,1,0,2,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.2,0.0,0.4,0.8,0.4,0.0,,,1,0,0,3,2,2,0,6,7,0,6,9,5,0,0.0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.6666666666666666,0.7777777777777778,0.0,0.6666666666666666,1.0,0.5555555555555556,0.0,,,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,,
14.0,5.0,14.0,532,21.0,7.0,22.0,16.0,0.0,9.0,19.0,40.0,2,Fluminense,88,W,Estadio Jornalista Mário Filho,Rio de Janeiro,RJ,10,2020-09-13,16:00,0,0,0,5,1,0,1,5,4,0,9,3,6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.2,1.0,0.8,0.0,1.8,0.6,1.2,0.0,,,0,1,1,9,2,2,0,6,9,0,5,9,1,0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.2857142857142858,0.2857142857142857,0.2857142857142857,0.0,0.8571428571428571,1.2857142857142858,0.0,0.7142857142857143,1.2857142857142858,0.14285714285714285,0.0,,,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,,
15.0,8.0,17.0,554,15.0,10.0,24.0,12.0,2.0,9.0,26.0,54.0,1,Corinthians,88,L,Estadio Jornalista Mário Filho,Rio de Janeiro,RJ,10,2020-09-13,16:00,1,0,0,3,0,1,0,5,2,1,6,5,8,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,1.0,0.8333333333333334,1.3333333333333333,0.0,,,0,0,0,4,2,2,0,6,4,0,1,5,1,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,,,0,0,0,2,1,0,0,4,5,1,10,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,3.3333333333333335,0.0,0.3333333333333333,0.0,,
10.0,0.0,2.0,333,7.0,4.0,25.0,53.0,1.0,12.0,9.0,56.0,1,Goiás,89,W,Estádio de Hailé Pinheiro,Goiás,,10,2020-09-13,18:00,0,0,0,1,0,2,1,3,2,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.6,0.4,0.0,0.0,0.6,0.6,0.0,,,0,0,0,1,0,1,0,7,6,0,2,2,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.4,1.2,0.0,0.4,0.4,0.2,0.0,,,0,0,0,4,1,0,0,1,6,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,2.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,
14.0,12.0,55.0,730,10.0,4.0,10.0,2.0,5.0,4.0,20.0,42.0,0,Internacional,89,L,Estádio de Hailé Pinheiro,Goiás,,10,2020-09-13,18:00,0,0,0,3,2,2,0,5,2,0,26,3,2,0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.4,0.0,1.0,0.4,0.0,5.2,0.6,0.4,0.0,,,0,0,0,8,1,1,0,8,9,3,24,7,2,0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.14285714285714285,0.14285714285714285,0.0,1.1428571428571428,1.2857142857142858,0.42857142857142855,3.4285714285714284,1.0,0.2857142857142857,0.0,,,0,0,0,4,2,0,0,2,1,2,6,1,0,0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,0.0,0.0,,
8.0,5.0,11.0,541,30.0,9.0,16.0,23.0,2.0,10.0,25.0,63.0,2,Ceará,90,W,Estádio Castelão,Fortaleza,CE,10,2020-09-13,18:00,0,0,0,1,1,0,0,2,2,0,4,9,4,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.5,0.0,1.0,2.25,1.0,0.0,,,0,0,0,3,1,1,0,5,2,2,3,8,3,0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.1428571428571428,0.42857142857142855,0.0,,,2,0,0,4,1,0,0,1,1,1,4,3,2,0,0.0,0.0,0.6666666666666666,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.0,,
6.0,8.0,29.0,790,30.0,15.0,16.0,16.0,2.0,4.0,28.0,51.0,0,Flamengo,90,L,Estádio Castelão,Fortaleza,CE,10,2020-09-13,18:00,0,0,0,1,0,0,0,1,4,0,6,8,11,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.8,0.0,1.2,1.6,2.2,0.0,,,0,0,0,6,1,0,0,5,4,0,19,15,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.6666666666666666,0.0,3.1666666666666665,2.5,0.6666666666666666,0.0,,,0,0,0,4,1,0,0,0,1,2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,,
16.0,5.0,13.0,614,15.0,11.0,15.0,16.0,5.0,10.0,25.0,45.0,0,Bahia,91,L,Estádio Governador Roberto Santos,Salvador,,10,2020-09-13,18:00,0,0,0,1,0,0,1,3,2,2,3,7,8,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.5,0.5,0.75,1.75,2.0,0.0,,,0,0,0,5,1,1,0,9,9,1,5,4,2,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,1.5,1.5,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,,,0,0,0,3,1,1,0,7,6,2,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,1.4,1.2,0.4,1.0,0.2,0.2,0.0,,
20.0,5.0,18.0,557,8.0,9.0,12.0,14.0,1.0,5.0,24.0,44.0,1,Atl Goianiense,91,W,Estádio Governador Roberto Santos,Salvador,,10,2020-09-13,18:00,0,0,0,5,1,1,0,2,0,1,6,2,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.4,0.0,0.2,1.2,0.4,0.8,0.0,,,0,0,0,3,2,0,0,16,12,0,10,1,5,0,0.0,0.0,0.0,0.0,0.0,0.375,0.25,0.0,0.0,2.0,1.5,0.0,1.25,0.125,0.625,0.0,,,0,0,0,2,0,1,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,
13.0,8.0,19.0,748,11.0,13.0,16.0,11.0,5.0,7.0,17.0,57.0,2,Atlético Mineiro,92,W,Estádio Raimundo Sampaio,Belo Horizonte,,10,2020-09-13,18:00,0,0,0,4,2,0,0,3,3,0,1,1,3,0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,,,1,0,0,5,1,1,0,6,9,2,14,7,9,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.8571428571428571,1.2857142857142858,0.2857142857142857,2.0,1.0,1.2857142857142858,0.0,,,1,0,1,5,4,0,0,4,6,3,5,0,1,0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.0,1.3333333333333333,2.0,1.0,1.6666666666666667,0.0,0.3333333333333333,0.0,,
18.0,3.0,14.0,499,20.0,15.0,12.0,20.0,0.0,9.0,20.0,57.0,1,Bragantino,92,L,Estádio Raimundo Sampaio,Belo Horizonte,,10,2020-09-13,18:00,0,0,0,4,0,1,0,6,1,0,1,4,7,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,1.2,0.2,0.0,0.2,0.8,1.4,0.0,,,0,0,0,7,3,0,0,10,10,0,12,5,6,0,0.0,0.0,0.0,0.0,0.0,1.4,0.6,0.0,0.0,2.0,2.0,0.0,2.4,1.0,1.2,0.0,,,0,0,0,1,1,0,0,2,1,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,
15.0,6.0,21.0,716,15.0,10.0,15.0,5.0,3.0,5.0,27.0,50.0,2,Palmeiras,93,D,Allianz Parque,São Paulo,SP,10,2020-09-13,19:45,0,0,0,2,1,0,0,3,1,0,10,4,6,0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.6,0.2,0.0,2.0,0.8,1.2,0.0,,,1,0,0,12,4,3,1,12,7,1,10,3,4,0,0.0,0.0,0.125,0.0,0.0,1.5,0.5,0.375,0.125,1.5,0.875,0.125,1.25,0.375,0.5,0.0,,,0,0,0,6,2,0,0,1,4,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.5,2.0,1.0,0.5,1.0,0.5,0.0,,
12.0,2.0,11.0,485,9.0,13.0,9.0,25.0,1.0,12.0,20.0,57.0,2,Sport Recife,93,D,Allianz Parque,São Paulo,SP,10,2020-09-13,19:45,0,1,1,7,3,0,1,5,2,0,6,2,7,0,0.0,0.0,0.0,0.2,0.2,1.4,0.6,0.0,0.2,1.0,0.4,0.0,1.2,0.4,1.4,0.0,,,0,0,0,2,1,2,0,6,9,1,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.0,0.75,1.125,0.125,0.625,0.625,0.625,0.0,,,1,0,0,0,0,1,0,1,3,0,0,0,1,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,0.0,0.0,0.0,0.5,0.0,,
18.0,5.0,27.0,630,12.0,13.0,19.0,10.0,0.0,7.0,19.0,58.0,2,Botafogo (RJ),94,L,Estádio Nilton Santos,Rio de Janeiro,RJ,10,2020-09-13,20:30,0,0,0,1,0,1,0,1,1,0,5,3,6,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,1.25,0.75,1.5,0.0,,,0,0,0,7,3,1,0,9,3,0,12,5,4,0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.5,0.16666666666666666,0.0,1.5,0.5,0.0,2.0,0.8333333333333334,0.6666666666666666,0.0,,,1,0,0,17,6,0,0,8,4,0,10,1,3,0,0.0,0.0,0.2,0.0,0.0,3.4,1.2,0.0,0.0,1.6,0.8,0.0,2.0,0.2,0.6,0.0,,
8.0,4.0,14.0,665,15.0,15.0,14.0,28.0,2.0,4.0,27.0,55.0,3,Vasco da Gama,94,W,Estádio Nilton Santos,Rio de Janeiro,RJ,10,2020-09-13,20:30,0,0,0,1,1,0,0,2,7,1,3,4,10,0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,1.1666666666666667,0.16666666666666666,0.5,0.6666666666666666,1.6666666666666667,0.0,,,1,0,0,10,4,2,0,4,10,2,11,6,5,0,0.0,0.0,0.16666666666666666,0.0,0.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.8333333333333333,1.0,0.8333333333333334,0.0,,,0,0,0,3,2,0,0,2,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,,
15.0,4.0,11.0,451,17.0,9.0,12.0,32.0,1.0,14.0,21.0,66.0,3,Corinthians,95,W,Arena Corinthians,São Paulo,SP,11,2020-09-16,21:30,3,0,0,3,1,1,0,4,1,0,4,4,6,0,0.0,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.0,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.0,,,0,0,0,7,4,2,0,7,9,1,6,8,4,0,0.0,0.0,0.0,0.0,0.0,1.4,0.8,0.4,0.0,1.4,1.8,0.2,1.2,1.6,0.8,0.0,,,0,0,0,1,0,0,0,4,2,0,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,,
13.0,11.0,44.0,751,10.0,7.0,23.0,8.0,5.0,3.0,33.0,39.0,2,Bahia,95,L,Arena Corinthians,São Paulo,SP,11,2020-09-16,21:30,0,0,0,6,2,1,0,7,5,2,20,5,4,0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.25,0.0,1.75,1.25,0.5,5.0,1.25,1.0,0.0,,,1,0,0,12,2,1,0,7,6,3,19,2,1,0,0.0,0.0,0.125,0.0,0.0,1.5,0.25,0.125,0.0,0.875,0.75,0.375,2.375,0.25,0.125,0.0,,,0,0,0,6,2,0,0,0,4,0,5,0,2,0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,0.0,1.6666666666666667,0.0,0.6666666666666666,0.0,,
24.0,5.0,12.0,500,26.0,10.0,17.0,25.0,2.0,9.0,22.0,69.0,4,Bragantino,96,W,Estádio Nabi Abi Chedid,Bragança Paulista,,11,2020-09-19,19:00,1,0,0,1,1,1,0,11,3,0,4,11,6,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,1.8333333333333333,0.5,0.0,0.6666666666666666,1.8333333333333333,1.0,0.0,,,0,0,0,6,4,3,0,9,4,1,3,6,1,0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,0.6,0.0,1.8,0.8,0.2,0.6,1.2,0.2,0.0,,,2,0,0,11,4,0,0,4,3,1,5,3,3,0,0.0,0.0,0.5,0.0,0.0,2.75,1.0,0.0,0.0,1.0,0.75,0.25,1.25,0.75,0.75,0.0,,
11.0,9.0,25.0,615,15.0,7.0,9.0,10.0,1.0,7.0,34.0,62.0,2,Ceará,96,L,Estádio Nabi Abi Chedid,Bragança Paulista,,11,2020-09-19,19:00,2,0,0,0,0,1,0,2,3,0,6,5,3,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.6,0.0,1.2,1.0,0.6,0.0,,,0,0,0,8,4,2,0,7,16,0,17,8,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.0,0.875,2.0,0.0,2.125,1.0,0.5,0.0,,,0,0,0,5,2,0,0,3,5,1,2,1,1,0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,1.5,2.5,0.5,1.0,0.5,0.5,0.0,,
9.0,3.0,14.0,465,9.0,5.0,22.0,15.0,2.0,13.0,18.0,63.0,1,Fortaleza,97,W,Estádio Castelão,Fortaleza,CE,11,2020-09-19,19:00,0,0,0,3,0,0,0,1,5,1,4,2,2,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,1.0,0.2,0.8,0.4,0.4,0.0,,,0,0,0,7,3,1,0,7,13,1,10,5,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.14285714285714285,0.0,1.0,1.8571428571428572,0.14285714285714285,1.4285714285714286,0.7142857142857143,0.2857142857142857,0.0,,,0,0,0,2,0,0,0,2,1,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,,
20.0,7.0,23.0,585,15.0,7.0,18.0,19.0,2.0,8.0,23.0,41.0,0,Internacional,97,L,Estádio Castelão,Fortaleza,CE,11,2020-09-19,19:00,0,0,0,1,0,0,0,6,3,0,11,6,1,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.5,0.75,0.0,2.75,1.5,0.25,0.0,,,0,0,0,2,0,2,0,9,4,0,4,2,5,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.5,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.0,,,0,0,0,8,1,1,0,5,2,2,8,1,1,0,0.0,0.0,0.0,0.0,0.0,1.6,0.2,0.2,0.0,1.0,0.4,0.4,1.6,0.2,0.2,0.0,,
16.0,6.0,20.0,529,13.0,17.0,15.0,20.0,1.0,7.0,13.0,74.0,3,Atl Goianiense,98,L,Estádio Olímpico Pedro Ludovico Teixeira,Goiânia,GO,11,2020-09-19,21:00,0,0,0,3,2,0,0,5,2,0,7,5,9,0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.4,0.0,1.4,1.0,1.8,0.0,,,2,0,0,8,5,1,0,7,11,0,12,2,9,0,0.0,0.0,0.25,0.0,0.0,1.0,0.625,0.125,0.0,0.875,1.375,0.0,1.5,0.25,1.125,0.0,,,0,0,0,4,2,1,0,5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,,
14.0,4.0,20.0,650,9.0,9.0,9.0,9.0,4.0,9.0,20.0,53.0,4,Atlético Mineiro,98,W,Estádio Olímpico Pedro Ludovico Teixeira,Goiânia,GO,11,2020-09-19,21:00,1,0,0,1,0,0,0,7,5,0,6,4,8,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.7142857142857143,0.0,0.8571428571428571,0.5714285714285714,1.1428571428571428,0.0,,,0,0,0,4,4,0,0,6,9,0,2,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5,2.25,0.0,0.5,0.0,0.25,0.0,,,1,1,1,9,5,0,0,1,2,4,13,0,1,0,0.0,0.0,0.25,0.25,0.25,2.25,1.25,0.0,0.0,0.25,0.5,1.0,3.25,0.0,0.25,0.0,,
21.0,6.0,19.0,753,14.0,5.0,14.0,11.0,0.0,6.0,23.0,33.0,1,Grêmio,99,D,Arena do Grêmio,Porto Alegre,,11,2020-09-20,16:00,0,0,0,2,0,1,0,6,3,0,6,7,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,1.5,0.75,0.0,1.5,1.75,0.25,0.0,,,1,0,0,9,2,1,0,14,13,0,12,4,4,0,0.0,0.0,0.14285714285714285,0.0,0.0,1.2857142857142858,0.2857142857142857,0.14285714285714285,0.0,2.0,1.8571428571428572,0.0,1.7142857142857142,0.5714285714285714,0.5714285714285714,0.0,,,0,0,0,2,1,0,0,1,3,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,1.5,0.0,0.5,0.5,0.5,0.0,,
21.0,3.0,10.0,503,18.0,17.0,12.0,14.0,2.0,5.0,9.0,55.0,1,Palmeiras,99,D,Arena do Grêmio,Porto Alegre,,11,2020-09-20,16:00,1,0,0,0,0,2,0,6,6,1,5,7,8,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,1.2,1.2,0.2,1.0,1.4,1.6,0.0,,,0,0,0,9,2,1,0,11,10,1,4,6,9,0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.2857142857142857,0.14285714285714285,0.0,1.5714285714285714,1.4285714285714286,0.14285714285714285,0.5714285714285714,0.8571428571428571,1.2857142857142858,0.0,,,0,0,0,0,0,0,0,5,4,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,
14.0,6.0,20.0,661,21.0,9.0,15.0,15.0,3.0,10.0,23.0,61.0,1,Coritiba,100,W,Estádio Major Antônio Couto Pereira,Curitiba,PR,11,2020-09-20,16:00,0,0,0,2,1,0,0,3,3,2,7,6,5,0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.75,0.75,0.5,1.75,1.5,1.25,0.0,,,0,0,0,6,0,1,0,8,9,0,12,12,3,0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.125,0.0,1.0,1.125,0.0,1.5,1.5,0.375,0.0,,,0,1,1,4,1,0,0,3,4,1,1,1,1,0,0.0,0.0,0.0,0.5,0.5,2.0,0.5,0.0,0.0,1.5,2.0,0.5,0.5,0.5,0.5,0.0,,
